text,target
que pedo putos ya de vuelta por acá y listo para morbosear #axilasapestosas #gaysniffee,1
nunca me cansaré de mentarte la madre walter me cagas.,1
tantos putos oxxos y en ninguno tienen tarjetas de steam y spotify 🙄,0
marica me traume es que regalame es perfeta @usuario  😍😍,0
éste pendejo no vio el video de rt supongo no mamar!!!!!,1
yo sí valgo verga porque no me veo bonita ni con filtros.,0
si mañana no le hablo al crush soy joto y no hay mas que decir.,0
a ver bola de hijos de su pinche madre ya los agarraron a todos con las manos a la masa.,1
argentina no merece a messi traigan a esos putos! tráiganlos,1
aquí te dejo un: ¿qué tal te va? pinshe putita porque sé que me lees. 😇,1
mira a mi me vale muchísima verga q ahora sean beyond the scene yo quiero seguir diciéndoles bangtan porque siempre seran mis…,0
hdp: hijx del patriarcado. las putas no tienen la culpa de sus mamadas. 💜,0
cinco putas intercepciones. que putiza y bien merecida.,0
por qué no vas y chingas a tu sacrosanta madre wey ? 🤬✊🏽,1
ya podrá mentar la madre con más caracteres espero con ansias esas líneas poéticas,0
@usuario  a ver a que hora sales de tu escondite mariquita,0
¿saben lo que sí está de la verga? que hagan menos a las personas por una sola palabra.,0
"en honor a las que nos llaman ""locas"".... enamórate de una loca una en la que no haya una pizca…",0
tú crees que estoy loca pues sí estoy loca de amor 😂,0
le dije a mi vieja q tenia ganas de comer maracuya y coml obvio no lo consiguio me compro un jabon de maracuya gracias madre,0
cuándo crees que todo está bien llega algo y te da en toda la madre y así no se pinches puede! 😭,0
vamos  muchachos   aganarle  a esa chiva loca   😊😊😊,0
a una mujer se le mete la verga todos los días del mes te la adobe o no es de pinches putos no manchar la espada de sangre.,1
como cuando tomas tu turno para partirle su madre al mundo.,0
throwback al parcial pasado de física donde no estudié ni madres y de todas formas me fue bien,0
me he vuelto un experto contando calorías.. ¿me estaré volviendo viejo o joto o un insoportable ex gordo? sabe. #midudaexistencial,0
mira compa a ti que te valga verga si esos putos no pueden hacer lo que tú deja que les arda la envidia,1
hasta puñal tiene que usar fierro por no tener uno!,0
incluso tu brillas más que esas putas basuritas doradas que caen✨❤,0
ah sí se me olvidaba decirte que a todos nos vale madre. 🤗,0
que putita se f tu esposa para darle una rica cogida y dejarle toda la leche por todos lados y mas en esa vagina jugosa,1
y los putos defensores de @usuario que van a decir de la pendejada de gol que se acaba de tragar? ja ja ja @usuario #vamosmiseleccion,1
una ya no puede enamorarse a gusto porque llegan las putas arrastradas y tu novio cae como todo un pendejo.,1
si te vas a ir mucho a la verga de mi lado déjame igual de feliz a como estaba yo me entregué en excelentes condiciones. pinche pendeja.😌,1
"""si te quiere vendrá por ti"" -le dijeron a ella. ""si la quieres déjala ir"" -le dijeron a el. moraleja: putos amigos cabrones.",0
marica le escribí a todo el mundo y nadie tiene ese libro 😖👎,0
como eres lame huevos de higuera puto perrito con cuernos no eres chiva eres marica,1
@usuario viva méxico chingada madre! 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,0
ya en serio no sean pinches nacos... como putas que se fueron a recibir a la selección al aeropuerto?... tengan un poco de dignidad putos..,1
verga? vagina? van halen? vendetta? viene viene? voldemort? vickencio? vampiro canadiense?,0
tiran a dar como un puñal tus palabras en mi ombligo. tú estas loca y yo estoy loco de atar por mis celos retroactivos. 🎶🎶🎶 @luisramiromusic,0
cuando me empieza a contestar cortante pienso que me va a mandar a la chingada no se por que soy así :(,0
#soyesapersonaque pone cara sería aunque no sepa de que putas hablan,0
faltan 9 minutos para mi sesión con la psicoanalista y el tráfico está asqueroso. si sigo loca será culpa de mancera. qué ciudad nos dejó.,0
"por un mega-error escuché parte de una canción de banda y decia ""demosle vuelo a la hilacha"" que putas madres 😂😂 #penaajena",0
quisiera saber por qué vergas detienen la circulación de los trenes @usuario ya llevamos 15 minutos parados ya despierten hdp!,1
cómo jugarle al verga pt. 2: estudia medicina y ve al gym y entra al equipo de fut y al de volei y dibuja y lee y vive. 🙂,0
verga creo que van a matar a algunos periodistas por hacer esto.,0
@usuario te voy a ir a buscar hdp jajajajaja trata de venir 😩,1
es que no sé necesito ponerme tu verga en la boca para saber si es lo suficientemente grande.,0
la semana pasada empezó la nueva serie de los x-men de la fox y no me he enterado por los putos fachas de mierda rompiendo españa.,0
no pinche honduras 🇭🇳 ... por putos tramposos se la van a pelar ... vamos méxico 🇲🇽  échale una manita a usa !! 🇺🇸,1
los hombres dicen «fue sólo sexo» para no verse tan enamorados y pendejos. las mujeres dicen «fue por amor» para no verse tan putas.,0
@usuario y déjate de lo «fiera y luchona»: ¿en qué medida reprodujo el machismo horrible?,0
@usuario @usuario que pendejo eres gracias a los gringos tuvimos mundial hace 4 años cuando nunca debimos ir pinche marica de venga la alegría,1
mi mamá bromea conmigo... no sabia como decirme mamá luchona jajajajajajaja,0
@usuario me la pela. me escuchaste @usuario me la pelas!!,1
ya se están pasando de verga con las cuentas fake de los diseñadores &gt;:v,0
échenle chingazos pra dar el 100 ya que este fin de semana nada más fueron a dar las nalgas,0
pues tampoco creo que pegue muy duro el marica ese 😂😂😂,1
la página de código rojo hace que mi mamá se vuelva loca y no me quiera dejar ir a la escuela y yo si quiero irrrrr aaagh,0
que joto se ve un hombre tomando tequila con refresco de toronja,0
@usuario don fede. los priistas no saben quien es el dr. narro. su ignorancia y soberbia es admirable. ah y lameculos,1
el maluma se ve bien homosexual loca loca #lavozmexico,1
que poca madre tú no tienes autoridad moral para calificar á nadie,0
amado carrillo es el mejor personaje de narcos. es la verga hacía mucha falta un mexicano en la serie.,0
es verdad que las mujeres deberían tener iniciativa  pero el vato se mamo.,0
la • estás bien loca el sábado te vi un súper ratito jajaja pero me caes bien bonita 😘,0
@usuario te compro tu iphone x tu chile el peña puto?? pinche pollozo lame culos,1
la neta ya váyanse a la verga con el tráfico no hay puta hora en la que no pueda ir a más de 50 que poca madre.,0
hoy en el baño se metió una elfa muy vale madres quizás porque el de mujeres estaba lleno como siempre pero que berga.,0
en el “frente” @usuario  &amp; @usuario  solo tienen la función de ser las putas de @usuario,1
chingas a tu madre cada vez que te palpite el corazón,1
puto asco con honduras y su estrategia putos salvatruchas.. y méxico también no mames perder contra honduras. iuuug. #rusia2018,1
no pillo mucho la ansiedad de los quinceañeros de gran ciudad por vestirse como los putos yonkis barriobajeros de los 90 que nunca serán,1
pinches idiotas! como se dejan ganar por los putos catrachos! y darles el pase que 🤢!!!,1
parchando en el @usuario @usuario  rt si has ido a este lugar 😍✋🏻,0
ya pasó de moda ser lesbiana-machorra-pelocorto!,0
la sala de cine a la que voy a entrar está completamente vacía... y espero que así se quede... putos.,0
haber pendejo joto y tus pinches taxis que están involucrados en robos y…,1
ni madre no te aguantes mandaselo a mi me duelen las chichis si me quedo caliente..😬,0
dice más pendejadas @usuario y ni de pedo la hacen. no mamar.,1
que les espera con las selecciones fuertes y con sus putas rotaciones,0
@usuario @usuario a como le gusta hacerse pendejo al putito ese de coello con su puto  narco cliente lozoya ... el dineral que le debe estar mamand,1
seguramente tu hermana pensaba que te habias vuelto loca xd,0
después de un concierto cul estar en el hospital con putas nebulizaciones no es agradable,0
@usuario deberías de darte una vuelta por tabasco hdp .l.,1
oigan una duda chiquitita ¿para que quieren una relación si no la van a pinches putas vergas respetar?,0
@usuario votaste a favor de la corrupción se te olvido tu pasada de frontera sin papeles al norte ahora tenes hambre de robar hdp,1
hija... tu estas loca no sólo para tender ropa a las 5,0
ya diganle a la de etica que ya me deje putas exponer,0
desfachatada libre apurada atrevida loca y con una chispa de fiereza en la mirada. me enamoré en 10 minutos. les he fallado amigos.,0
😂😂😂😂😂😂😂😂😂😂 te pasaste de verga sombra 😁😂😂😀😀😂😃😂😂😂😂😂😂😂,0
"putos chairos que se indignan que te indigne lo de las vegas porque ""y los 43?"". mal de muchos consuelo de tontos.",0
lo único importante en esta vida es tener un léxico refinado. lo demás vale verga.,0
este guey es joto anda con el oskarin por eso busca pretextos para deshacerse de vanda tiene la cara de punal,0
súper urge legalizar la decapitación con guillotina a las pinches putas que se creen un culazo y están más feas que su puta madre.,1
@usuario por eso juegan así  el que debe exigir esta satisfecho que poca madre.,1
una disculpa pública por la vida tan loca que llevo.🤷‍♀️🔝😂,0
que verga con esos hombres que ocupan la opinión de su mamá hasta para ir a cagar muérete o algo así,1
@usuario hoy quedan fuera putos argentinos claro si esque no les ayuda el árbitro como siempre partidos localistas y bien descarados!!! a la verga,1
arriba el ameeeeerica hijos de sus putas madres se viene la 13 ala bio a la bao a la bimbomba el ame el ame ra ra ra,1
los hombres no son putos no dan pena y no son menos hombres cuando tratan de una forma bonita decente y tierna a su pareja frente a todos.,0
"que miseria de ser humano este futbolista. ""arbitro hijo de las 60 mil putas"": costly a césar ramos",1
es de maricon actuar como @usuario si tenía un problema con @usuario se lo dice. no haces una hoguera pública #laislareality,1
o sea yo pensé que estaba mal pero ya me di cuenta de que ni siquiera soy loca bien.,0
no me estoy escondiendo menos hacer o hablar mal de mi sangre... no se pasen de vergas. putos chismes.,1
muero de ganas de comer una tarta de lo que sea acá no usan la harina para otra cosa que no sea hacer putas tortillas man,0
se las dan de muy putas inteligentes y se la pasan denigrando otras carreras. me estresan sus mentes tan chiquitas y cerraditas 💆🏽,1
me estoy muriendo del dolor y les vale verga 😒😭💔,0
wey pero no es viernes te come todo el día y si tenias planeado algo pues vale verga.,0
no mames me sé todo el puto procedimiento pero putas conversaciones!!,0
@usuario 🤔 buenas noches? qué sueñes con las angelitos? chingue a su madre @usuario usted escoja!,1
tengo antojo de decirle a mi jefa que es como el américa.  ¿cómo? que chingue a su madre.,1
de verdad qué pinche vergüenza que en el mundo se sepa que méxico juega en la misma zona que @usuario y @usuario  putos equipos llaneros,1
el mio? jalandome la verga y haciendo videos sucios para twitter! y el tuyo? ; ),0
putas autoridades no fuera una señora pagando los útiles con un billete falso porque la det…,0
eso es lo que son ustedes @usuario unos corruptos traidores. pasaras a la historia como el adeco mas hdp que ha tenido venezuela!,1
cuando pongo un tema de #skrillex me siento como si estuviese en un antro lleno de putas drogas y alcohol siendo el rudo del trapeador.,0
(2/2)... yo exclamé “eres un joto” sin percartarme de que los que atendian eran gays. sentí el rechazo en sus ojos mientras me atendían.,0
tecatito vas y chingas a tu madre.,1
las putas se montan fácil como en gta 200 cajas de paper que pedí en ebay,0
la vida es como mi verga a veces sin razón se pone dura. ',0
jajajajaja lo dejo como para que ya no vuelva a buscar verga,0
@usuario en vez de darle en su madre a un paparazzi se lo diste a una fan 😂 chale,0
eso es una mentada de madre... 😡,0
stream en 10 minutos. hay que aprovechar a la vieja mercy antes que llegue la mercy luchona 2.0 :v #overwatch #mercy,0
ya deja de poner tantas mamadas no te pases de verga epn!!!,1
@usuario @usuario 100 millones que pagarán con la bolsa izquierda después que entregaron y saquearon a la nación! poca madre!,0
los extraño todos los putos dias a todas las malditas horas! 😭😭 #missyouonedirection,0
...pensamos en términos médicos pero la madre o el padre piensa en términos sociales #down #integración,0
"a veces conviene escuchar la voz interior que te dice:""chingue su madre escríbele y a ver qué pasa"". 😃",0
